,department1,year,term,enrollment,name_key1,course_title
8608,SCIPHUNV,2014,fall,68.0,SCIPHUNV 14,How to Build a Habitable Planet
8609,SCIPHUNV,2014,fall,20.0,SCIPHUNV 20,What is Life? From Quarks to Consciousness
8610,SCIPHUNV,2014,fall,9.0,SCIPHUNV 21,Stellar Understanding of the Cosmos
8611,SCIPHUNV,2014,fall,152.0,SCIPHUNV 27,Science and Cooking: From Haute Cuisine to Soft Matter Science
8612,SCIPHUNV,2014,fall,62.0,SCIPHUNV 29,The Climate-Energy Challenge
8644,SOCIOL,2014,fall,52.0,SOCIOL 115,Media and Popular Culture
8645,SOCIOL,2014,fall,68.0,SOCIOL 128,Models of Social Science Research
8646,SOCIOL,2014,fall,14.0,SOCIOL 132,"Food, Culture, and Globalization"
8647,SOCIOL,2014,fall,19.0,SOCIOL 135,Education and Culture
8648,SOCIOL,2014,fall,22.0,SOCIOL 139,Economic Sociology: Global Perspectives
8649,SOCIOL,2014,fall,29.0,SOCIOL 158,"Sex, Gender, Sexuality"
8650,SOCIOL,2014,fall,25.0,SOCIOL 165,Inequalities in Health Care
8651,SOCIOL,2014,fall,20.0,SOCIOL 167,"Art, Crime and Law"
8652,SOCIOL,2014,fall,32.0,SOCIOL 173,The Sociological Eye: Learning about Society and Culture through Films
8653,SOCIOL,2014,fall,17.0,SOCIOL 181,Social Change in Modern Korea
8654,SOCIOL,2014,fall,36.0,SOCIOL 193,"Crime, Community, and Public Policy"
8655,SOCIOL,2014,fall,12.0,SOCIOL 202,Intermediate Quantitative Research Methods
8656,SOCIOL,2014,fall,21.0,SOCIOL 203A,Advanced Quantitative Research Methods
8657,SOCIOL,2014,fall,6.0,SOCIOL 206,The Sociology of Development: Seminar
8658,SOCIOL,2014,fall,15.0,SOCIOL 221,"Immigration, Identity and Assimilation: Seminar"
8659,SOCIOL,2014,fall,31.0,SOCIOL 22,"Men, Women, and Work"
8660,SOCIOL,2014,fall,12.0,SOCIOL 243,Economic Sociology
8661,SOCIOL,2014,fall,20.0,SOCIOL 248,"Race, Politics, and Social Inequality: Seminar"
8662,SOCIOL,2014,fall,35.0,SOCIOL 24,Introduction to Social Inequality
8663,SOCIOL,2014,fall,7.0,SOCIOL 259,Policing Urban Communities
8664,SOCIOL,2014,fall,36.0,SOCIOL 26,Introduction to Global Social Change
8665,SOCIOL,2014,fall,13.0,SOCIOL 296A,Proseminar on Inequality & Social Policy I
8666,SOCIOL,2014,fall,36.0,SOCIOL 29,Introduction to Urban Sociology
8667,SOCIOL,2014,fall,13.0,SOCIOL 310,Qualifying Paper
8668,SOCIOL,2014,fall,19.0,SOCIOL 97,Tutorial in Sociological Theory
8669,SOCIOL,2014,fall,8.0,SOCIOL 98KA,"Arts, Culture, and Urban Neighborhoods"
8670,SOCIOL,2014,fall,9.0,SOCIOL 98WB,"Race, Poverty, and Justice"
8671,SOCIOL,2014,fall,10.0,SOCIOL 98WC,Sports and Society
8672,SOCWORLD,2014,fall,18.0,SOCWORLD 12,China
8673,SOCWORLD,2014,fall,144.0,SOCWORLD 14,The British Empire
8674,SOCWORLD,2014,fall,28.0,SOCWORLD 21,China's Two Social Revolutions
8675,SOCWORLD,2014,fall,190.0,SOCWORLD 25,Case Studies in Global Health: Biosocial Perspectives
8676,SOCWORLD,2014,fall,120.0,SOCWORLD 30,Moctezuma's Mexico: Then and Now (2012)!
8677,SOCWORLD,2014,fall,53.0,SOCWORLD 34,"The Caribbean: Globalization, Socio-Economic Development & Cultural Adaptation"
8678,SOCWORLD,2014,fall,34.0,SOCWORLD 43,Japan's Samurai Revolution
8679,SOCWORLD,2014,fall,26.0,SOCWORLD 47,Contemporary South Asia: Entrepreneurial Solutions to Intractable Social & Economic Problems
8680,SOCWORLD,2014,fall,42.0,SOCWORLD 50,Political Corruption
8681,SOCWORLD,2014,fall,59.0,SOCWORLD 51,Politics of Nature
8682,SPANSH,2014,fall,8.0,SPANSH 109,Displacing Spain: Workshop on 20th and 21st-Century Transatlantic Poetry
8683,SPANSH,2014,fall,5.0,SPANSH 120,Medieval Spain in the Poem of the Cid
8684,SPANSH,2014,fall,8.0,SPANSH 171,Barcelona and the Catalan Culture
8685,SPANSH,2014,fall,24.0,SPANSH 194,The Borges Machine
8686,SPANSH,2014,fall,14.0,SPANSH 201,Historia de la lengua española
8687,SPANSH,2014,fall,6.0,SPANSH 254,"Imagining Caribbean Communities: Border, Nations, and Diaspora in Contemporary Hispanic Caribbean Li"
8688,SPANSH,2014,fall,6.0,SPANSH 285R,Spanish Literature: Seminar: Filming the Text
8689,SPANSH,2014,fall,81.0,SPANSH 30,Advanced Spanish Language I: Four Countries and their Cultures
8690,SPANSH,2014,fall,9.0,SPANSH 35,Spanish for Latino Students
8691,SPANSH,2014,fall,61.0,SPANSH 40,Advanced Spanish Language II: Viewing the Hispanic World
8692,SPANSH,2014,fall,61.0,SPANSH 50,Writing and Performance
8693,SPANSH,2014,fall,14.0,SPANSH 59,Spanish and the Community
8694,SPANSH,2014,fall,22.0,SPANSH 61N,Advanced Spanish Language and Culture: The Ethics of Business
8695,SPANSH,2014,fall,11.0,SPANSH 70A,"Heroes, Rogues, Lovers, Rebels, Saints: Voices from Medieval and Early Modern Spain"
8696,SPANSH,2014,fall,6.0,SPANSH 90NP,"Invaders as Ancestors, Gods and Vampires"
8697,SPANSH,2014,fall,143.0,SPANSH AA,Beginning Spanish I
8698,SPANSH,2014,fall,85.0,SPANSH AB,Beginning Spanish II
8699,SPANSH,2014,fall,8.0,SPANSH ACD,Intensive Beginning Spanish: Special Course
8700,SPANSH,2014,fall,72.0,SPANSH C,Intermediate Spanish
8701,STAT,2014,fall,16.0,STAT 100,Introduction to Quantitative Methods for the Social Sciences and Humanities
8702,STAT,2014,fall,309.0,STAT 104,Introduction to Quantitative Methods for Economics
8703,STAT,2014,fall,320.0,STAT 110,Introduction to Probability
8704,STAT,2014,fall,49.0,STAT 120,Introduction to Applied Bayesian Inference and Multilevel Models
8705,STAT,2014,fall,46.0,STAT 121,Data Science
8706,STAT,2014,fall,35.0,STAT 135,Statistical Computing Software
8707,STAT,2014,fall,99.0,STAT 139,Statistical Sleuthing Through Linear Models
8708,STAT,2014,fall,29.0,STAT 140,Design of Experiments
8709,STAT,2014,fall,35.0,STAT 170,Quantitative Analysis of Capital Markets
8710,STAT,2014,fall,33.0,STAT 210A,Probability Theory
8711,STAT,2014,fall,31.0,STAT 220,Bayesian Data Analysis
8712,STAT,2014,fall,23.0,STAT 221,Statistical Computing and Learning
8713,STAT,2014,fall,15.0,STAT 230,Multivariate Statistical Analysis
8714,STAT,2014,fall,29.0,STAT 244,Linear and Generalized Linear Models
8715,STAT,2014,fall,24.0,STAT 300HFR,Research in Statistics
8716,STAT,2014,fall,10.0,STAT 303HF,The Art and Practice of Teaching Statistics
8717,STAT,2014,fall,4.0,STAT 306,Research Topics in Sports Analytics
8718,STAT,2014,fall,13.0,STAT 314HFR,Timely Topics in Statistics
8719,STAT,2014,fall,14.0,STAT 315,High Dimensional Causal Inference
8720,STAT,2014,fall,10.0,STAT 366HFR,Introduction to Research
8721,STAT,2014,fall,8.0,STAT 392HF,"Research Topics in Missing Data, Matching and Causality"
8722,STAT,2014,fall,8.0,STAT 399,Problem Solving in Statistics
8746,US-WORLD,2014,fall,47.0,US-WORLD 15,Is the American Racial Order Being Transformed?
8747,US-WORLD,2014,fall,67.0,US-WORLD 31,American Society and Public Policy
8748,US-WORLD,2014,fall,17.0,US-WORLD 33,Religion and Social Change
8749,US-WORLD,2014,fall,61.0,US-WORLD 35,Dilemmas of Equity and Excellence in American K-12 Education
8750,US-WORLD,2014,fall,96.0,US-WORLD 36,Innovation and Entrepreneurship: American Experience in Comparative Perspective
8751,US-WORLD,2014,fall,78.0,US-WORLD 39,History of American Democracy
8752,US-WORLD,2014,fall,81.0,US-WORLD 40,New World Orders? From the Cold War to Contemporary International Relations
8793,AESTHINT,2015,spring,41.0,AESTHINT 21,Virgil's Poetry and its Reception
8794,AESTHINT,2015,spring,28.0,AESTHINT 41,How and What Russia Learned to Read: The Rise of Russian Literary Culture
8795,AESTHINT,2015,spring,119.0,AESTHINT 50,Literature and Medicine
8796,AESTHINT,2015,spring,20.0,AESTHINT 52,"Repression and Expression: Sexuality, Gender, and Language in Fin-de-siècle Literature and Art"
8797,AESTHINT,2015,spring,131.0,AESTHINT 55,"Shakespeare, The Early Plays"
8798,AESTHINT,2015,spring,101.0,AESTHINT 61,The Romance: From Jane Austen to Chick Lit
8799,AESTHINT,2015,spring,44.0,AESTHINT 63,Masterworks of East Asian Cinema
8800,AFRAMER,2015,spring,6.0,AFRAMER 109,Using Film for Social Change
8801,AFRAMER,2015,spring,152.0,AFRAMER 10,Introduction to African American Studies
8802,AFRAMER,2015,spring,17.0,AFRAMER 116,Autobiography and Memoir: Remembering the Self
8803,AFRAMER,2015,spring,87.0,AFRAMER 119X,"Chocolate, Culture, and the Politics of Food"
8804,AFRAMER,2015,spring,17.0,AFRAMER 122X,The History of African Americans from the Civil War to the Present
8805,AFRAMER,2015,spring,32.0,AFRAMER 128,Black Nationalism
8806,AFRAMER,2015,spring,7.0,AFRAMER 137,"Literature, Oratory, Popular Music and the Politics of Liberation"
8807,AFRAMER,2015,spring,22.0,AFRAMER 140X,"Film, Fiction and Diaspora"
8808,AFRAMER,2015,spring,19.0,AFRAMER 151X,Hiphop Activism: From Katrina to Ferguson
8809,AFRAMER,2015,spring,22.0,AFRAMER 153X,"Hiphop America: Hiphop Feminism From ""Ladies First"" to ""Ride or Die"""
8810,AFRAMER,2015,spring,73.0,AFRAMER 179,"Jazz, Freedom, and Culture"
8811,AFRAMER,2015,spring,9.0,AFRAMER 191X,African American Lives in the Law
8812,AFRAMER,2015,spring,8.0,AFRAMER 196X,Contemporary Africa and Sustainable Development
8813,AFRAMER,2015,spring,28.0,AFRAMER 212,Entrepreneurship in Africa
8814,AFRAMER,2015,spring,7.0,AFRAMER 218,Topics in African American History
8815,AFRAMER,2015,spring,10.0,AFRAMER 219,Proseminar: Race and Ethnicity in Latin America
8816,AFRAMER,2015,spring,3.0,AFRAMER 90R.A1,Afrikaans
8817,AFRAMER,2015,spring,2.0,AFRAMER 90R.A5,Jamaican Patois
8818,AFRAMER,2015,spring,6.0,AFRAMER 90R.A,Amharic
8819,AFRAMER,2015,spring,2.0,AFRAMER 90R.B,Bamanakan
8820,AFRAMER,2015,spring,1.0,AFRAMER 90R.C,Cape Verdean Creole
8821,AFRAMER,2015,spring,9.0,AFRAMER 90R.G,Haitian Creole
8822,AFRAMER,2015,spring,13.0,AFRAMER 90R.I,Igbo
8823,AFRAMER,2015,spring,4.0,AFRAMER 90R.J,Kinyarwanda
8824,AFRAMER,2015,spring,3.0,AFRAMER 90R.K,Luganda
8825,AFRAMER,2015,spring,2.0,AFRAMER 90R.M,Somali
8826,AFRAMER,2015,spring,3.0,AFRAMER 90R.N,Tigrinya
8827,AFRAMER,2015,spring,3.0,AFRAMER 90R.P,Xhosa
8828,AFRAMER,2015,spring,17.0,AFRAMER 90R.Q,Zulu
8829,AFRAMER,2015,spring,1.0,AFRAMER 90R.S,Krio
8830,AFRAMER,2015,spring,1.0,AFRAMER 90R.V,Pulaar
8831,AFRAMER,2015,spring,3.0,AFRAMER 90R.X,Setswana
8832,AFRAMER,2015,spring,2.0,AFRAMER 90R.Z,Lingala
8833,AFRAMER,2015,spring,12.0,AFRAMER 90R,African Language Tutorials
8834,AFRAMER,2015,spring,5.0,AFRAMER 97,Sophomore Tutorial
8837,ANTHRO,2015,spring,10.0,ANTHRO 1062,Religions of Latin America
8838,ANTHRO,2015,spring,13.0,ANTHRO 1131,Archaeology of Harvard Yard II: Laboratory Methods and Analysis
8839,ANTHRO,2015,spring,21.0,ANTHRO 1168,Maya Glyphs
8840,ANTHRO,2015,spring,41.0,ANTHRO 1202,Forensic Anthropology: CSI Harvard
8841,ANTHRO,2015,spring,62.0,ANTHRO 1400,"Quests for Wisdom: Religious, Moral and Aesthetic Experiences in the Art of Living"
8842,ANTHRO,2015,spring,23.0,ANTHRO 1600,Grounding the Global: Anthropological Approaches
8843,ANTHRO,2015,spring,6.0,ANTHRO 1650,Thinking with Collections
8844,ANTHRO,2015,spring,119.0,ANTHRO 1682,Gangsters and Troublesome Populations
8845,ANTHRO,2015,spring,13.0,ANTHRO 1727,Sensory Korea
8846,ANTHRO,2015,spring,7.0,ANTHRO 1742,Housing and Heritage: Conflicts over Urban Space
8847,ANTHRO,2015,spring,6.0,ANTHRO 1745,"Planners, Experts, and Bureaucrats: Seminar"
8848,ANTHRO,2015,spring,30.0,ANTHRO 1795,The Politics of Language and Identity in Latin America
8849,ANTHRO,2015,spring,11.0,ANTHRO 1812,Cities of the Global South: Seminar
8850,ANTHRO,2015,spring,5.0,ANTHRO 1836AR,Sensory Ethnography I:: Studio course
8851,ANTHRO,2015,spring,8.0,ANTHRO 1850,Ethnography as Practice and Genre
8852,ANTHRO,2015,spring,7.0,ANTHRO 2038,Bioarchaeology
8853,ANTHRO,2015,spring,5.0,ANTHRO 2111,Changes in the Land: The Archaeology of Humans and the Earth (Graduate Seminar in General Education)
8854,ANTHRO,2015,spring,9.0,ANTHRO 2628,Ethnographic Methods for Anthropological Research
8855,ANTHRO,2015,spring,5.0,ANTHRO 2635,Image/Media/Publics: Seminar
8856,ANTHRO,2015,spring,14.0,ANTHRO 2650B,History and Theory of Social Anthropology: Proseminar
8857,ANTHRO,2015,spring,12.0,ANTHRO 2662,Anthropology of Consumer Cultures
8858,ANTHRO,2015,spring,11.0,ANTHRO 2675,"Religion, Nation, and Government in Modern South Asia"
8859,ANTHRO,2015,spring,12.0,ANTHRO 2688,"The Frankfurt School, Film, and Popular Culture"
8860,ANTHRO,2015,spring,5.0,ANTHRO 2695,"Design Anthropology: Objects, Landscapes, Cities"
8861,ANTHRO,2015,spring,10.0,ANTHRO 2725,Anthropology and History
8862,ANTHRO,2015,spring,14.0,ANTHRO 2856,"Biography, the Novel, Psychotherapy & Ethnography: Deep Ways of Knowing the Person in Moral Context"
8863,ANTHRO,2015,spring,9.0,ANTHRO 2932,Anthropology of Governance
8864,ANTHRO,2015,spring,6.0,ANTHRO 3200,Dissertation Writing Workshop in Social Anthropology
8865,ANTHRO,2015,spring,18.0,ANTHRO 97Z,Sophomore Tutorial in Social Anthropology
8866,ANTHRO,2015,spring,8.0,ANTHRO 99Z,Thesis Tutorial in Social Anthropology - Senior Year
8869,APMTH,2015,spring,98.0,APMTH 105,Ordinary and Partial Differential Equations
8870,APMTH,2015,spring,36.0,APMTH 106,Applied Algebra
8871,APMTH,2015,spring,61.0,APMTH 107,Graph Theory and Combinatorics
8872,APMTH,2015,spring,32.0,APMTH 111,Introduction to Scientific Computing
8873,APMTH,2015,spring,40.0,APMTH 120,Applicable Linear Algebra
8874,APMTH,2015,spring,10.0,APMTH 126,Statistics and Inference in Biology
8875,APMTH,2015,spring,7.0,APMTH 141R,Mathematical Modeling of Cancer
8876,APMTH,2015,spring,11.0,APMTH 202,Physical Mathematics II
8877,APMTH,2015,spring,6.0,APMTH 206,Advanced Applied Algebra
8878,APMTH,2015,spring,65.0,APMTH 207,Advanced Scientific Computing: Stochastic Optimization Methods
8879,APMTH,2015,spring,126.0,APMTH 21B,Mathematical Methods in the Sciences
8880,APMTH,2015,spring,25.0,APMTH 50,Introduction to Applied Mathematics
8935,CHEM,2015,spring,6.0,CHEM 100R,Experimental Chemistry and Chemical Biology
8936,CHEM,2015,spring,8.0,CHEM 135,Experimental Synthetic Chemistry
8937,CHEM,2015,spring,22.0,CHEM 161,Statistical Thermodynamics
8938,CHEM,2015,spring,13.0,CHEM 165,Experimental Physical Chemistry
8939,CHEM,2015,spring,101.0,CHEM 20,Organic Chemistry
8940,CHEM,2015,spring,7.0,CHEM 255,Practical Crystallography in Chemistry and Materials Science
8941,CHEM,2015,spring,10.0,CHEM 267,Surface and Interfacial Phenomena
8942,CHEM,2015,spring,246.0,CHEM 27,Organic Chemistry of Life
8943,CHEM,2015,spring,28.0,CHEM 301HF,Scientific Teaching and Communications: Practicum
8944,CHEM,2015,spring,41.0,CHEM 40,Inorganic Chemistry
8972,COMPSCI,2015,spring,134.0,COMPSCI 124,Data Structures and Algorithms
8973,COMPSCI,2015,spring,49.0,COMPSCI 152,Programming Languages
8974,COMPSCI,2015,spring,30.0,COMPSCI 161,Operating Systems
8975,COMPSCI,2015,spring,125.0,COMPSCI 171,Visualization
8976,COMPSCI,2015,spring,60.0,COMPSCI 179,Design of Usable Interactive Systems
8977,COMPSCI,2015,spring,207.0,COMPSCI 181,Machine Learning
8978,COMPSCI,2015,spring,49.0,COMPSCI 186,Economics and Computation
8979,COMPSCI,2015,spring,91.0,COMPSCI 1,Great Ideas in Computer Science
8980,COMPSCI,2015,spring,32.0,COMPSCI 205,Computing Foundations for Computational Science
8981,COMPSCI,2015,spring,48.0,COMPSCI 20,Discrete Mathematics for Computer Science
8982,COMPSCI,2015,spring,43.0,COMPSCI 223,Probabilistic Analysis and Algorithms
8983,COMPSCI,2015,spring,13.0,COMPSCI 225,Pseudorandomness
8984,COMPSCI,2015,spring,18.0,COMPSCI 229R,Topics in the Theory of Computation: Biology and Complexity
8985,COMPSCI,2015,spring,11.0,COMPSCI 246,Advanced Computer Architecture
8986,COMPSCI,2015,spring,16.0,COMPSCI 260R,Projects and Close Readings in Software Systems
8987,COMPSCI,2015,spring,6.0,COMPSCI 277,Geometric Modeling in Computer Graphics
8988,COMPSCI,2015,spring,13.0,COMPSCI 280R,Advanced Topics in Artificial Intelligence
8989,COMPSCI,2015,spring,15.0,COMPSCI 282R,Decision-Making Under Uncertainty
8990,COMPSCI,2015,spring,5.0,COMPSCI 287R,Topics in Computational Linguistics and Natural Language Processing
8991,COMPSCI,2015,spring,19.0,COMPSCI 289,Biologically-inspired Multi-agent Systems
8992,COMPSCI,2015,spring,4.0,COMPSCI 365,SEAS Teaching Practicum
8993,COMPSCI,2015,spring,312.0,COMPSCI 51,Introduction to Computer Science II
8994,CULTBLF,2015,spring,73.0,CULTBLF 19,Understanding Islam and Contemporary Muslim Societies
8995,CULTBLF,2015,spring,9.0,CULTBLF 21,"Pathways through the Andes - Culture, History, and Beliefs in Andean South America"
8996,CULTBLF,2015,spring,293.0,CULTBLF 23,"From the Hebrew Bible to Judaism, From the Old Testament to Christianity"
8997,CULTBLF,2015,spring,11.0,CULTBLF 27,"Among the Nations: Jewish History in Pagan, Christian and Muslim Context"
8998,CULTBLF,2015,spring,74.0,CULTBLF 31,"Saints, Heretics, and Atheists: An Historical Introduction to the Philosophy of Religion"
8999,CULTBLF,2015,spring,94.0,CULTBLF 33,Introduction to the Study of East Asian Religions
9000,CULTBLF,2015,spring,66.0,CULTBLF 35,Classical Mythology
9001,CULTBLF,2015,spring,20.0,CULTBLF 51,Making the Middle Ages
9002,CULTBLF,2015,spring,43.0,CULTBLF 55,The Enlightenment
9003,CULTBLF,2015,spring,61.0,CULTBLF 61,Gender and Science
9037,ECON,2015,spring,43.0,ECON 1010A,Microeconomic Theory
9038,ECON,2015,spring,344.0,ECON 1010B,Macroeconomic Theory
9039,ECON,2015,spring,86.0,ECON 1011B,Macroeconomic Theory
9040,ECON,2015,spring,62.0,ECON 1030,Psychology and Economics
9041,ECON,2015,spring,604.0,ECON 10B,Principles of Economics
9042,ECON,2015,spring,123.0,ECON 1123,Introduction to Econometrics
9043,ECON,2015,spring,30.0,ECON 1126,Quantitative Methods in Economics
9044,ECON,2015,spring,48.0,ECON 1310,The Economy of China
9045,ECON,2015,spring,27.0,ECON 1389,Economics of Global Health
9046,ECON,2015,spring,25.0,ECON 1393,Poverty and Development
9047,ECON,2015,spring,16.0,ECON 1410,Public Economics: Designing Government Policy
9048,ECON,2015,spring,136.0,ECON 1420,American Economic Policy
9049,ECON,2015,spring,18.0,ECON 1425,Political Economics
9050,ECON,2015,spring,11.0,ECON 1450R,Religion and Political Economy
9051,ECON,2015,spring,13.0,ECON 1460,Economics of Health Care Policy
9052,ECON,2015,spring,38.0,ECON 1544,Foundations of International Macroeconomic Policy
9053,ECON,2015,spring,21.0,ECON 1620,"Industry Structure, Strategy, and Public Policy"
9054,ECON,2015,spring,63.0,ECON 1661,Fundamentals of Environmental Economics and Policy
9055,ECON,2015,spring,13.0,ECON 1687,"Advanced Economics of the Environment, Natural Resources, and Climate Change"
9056,ECON,2015,spring,32.0,ECON 1730,Crony Capitalism
9057,ECON,2015,spring,102.0,ECON 1745,Corporate Finance
9058,ECON,2015,spring,53.0,ECON 1759,The Financial System and the Central Bank
9059,ECON,2015,spring,29.0,ECON 1760,Behavioral Finance
9060,ECON,2015,spring,15.0,ECON 2001,Research in Behavior in Games and Markets
9061,ECON,2015,spring,7.0,ECON 2005HF,Research in Contracts and Organizations
9062,ECON,2015,spring,33.0,ECON 2010B,Economic Theory
9063,ECON,2015,spring,32.0,ECON 2010D,Economic Theory
9064,ECON,2015,spring,38.0,ECON 2020B,Microeconomic Theory II
9065,ECON,2015,spring,39.0,ECON 2030,Psychology and Economics
9066,ECON,2015,spring,9.0,ECON 2052,Game Theory I: Equilibrium Theory
9067,ECON,2015,spring,14.0,ECON 2087HFR,Advanced Topics in Theory
9068,ECON,2015,spring,58.0,ECON 2120,Introduction to Applied Econometrics
9069,ECON,2015,spring,43.0,ECON 2140,Econometric Methods
9070,ECON,2015,spring,15.0,ECON 2146,Financial Econometrics
9071,ECON,2015,spring,10.0,ECON 2330,History and Human Capital
9072,ECON,2015,spring,7.0,ECON 2332HFC,Early-Stage Research and Discussions on Economic Development
9073,ECON,2015,spring,5.0,ECON 2335,Economic Divergence in Historical Perspective: The Middle East and Europe
9074,ECON,2015,spring,5.0,ECON 2342,China Economy Seminar
9075,ECON,2015,spring,11.0,ECON 2392,The Political Economy of Economic Development
9076,ECON,2015,spring,8.0,ECON 2410A,Topics in Macroeconomics
9077,ECON,2015,spring,14.0,ECON 2450B,Public Economics and Fiscal Policy II
9078,ECON,2015,spring,16.0,ECON 2465,Health Economics
9079,ECON,2015,spring,13.0,ECON 2480,Research in Public Economics and Fiscal Policy: Research Seminar
9080,ECON,2015,spring,14.0,ECON 2490,The Economics of National Security Seminar
9081,ECON,2015,spring,9.0,ECON 2510,Inside Government: Making Public Policy
9082,ECON,2015,spring,6.0,ECON 2530B,International Finance
9083,ECON,2015,spring,5.0,ECON 2611,Industrial Organization II
9084,ECON,2015,spring,4.0,ECON 2687,"Advanced Economics of the Environment, Natural Resources, and Climate Change"
9085,ECON,2015,spring,16.0,ECON 2725,Corporate Finance and Banking
